date,available_supply
2019-05-15,5049090.5812278
2019-05-16,5056655.1229593
2019-05-17,5059629.8164481
2019-05-18,5051215.8445744
2019-05-19,5048081.9251481
2019-05-20,5054284.6684558
2019-05-21,5056301.5322908
2019-05-22,5052377.9853585
2019-05-23,5059131.9302801
2019-05-24,5053584.9889676
2019-05-25,5056637.6340834
2019-05-26,5036315.0510647
2019-05-27,5041832.6875604
2019-05-28,5047897.0059438
2019-05-29,5053831.3632652
2019-05-30,5064109.5259057
2019-05-31,5073686.1776277
2019-06-01,5062830.0774861
2019-06-02,5062763.1066416
2019-06-03,5069857.2692374
2019-06-04,5068380.4237202
2019-06-05,5062675.6160281
2019-06-06,5055579.2750608
2019-06-07,5046856.1082024
2019-06-08,5047542.6233541
2019-06-09,5049340.6006669
2019-06-10,5043625.0399808
2019-06-11,5044159.792178
2019-06-12,5033084.5661411
2019-06-13,5031871.0291213
2019-06-14,5013805.8757864
2019-06-15,5009918.9855563
2019-06-16,5025873.597318
2019-06-17,5020828.7803017
2019-06-18,5026443.3242659
2019-06-19,5023602.9998417
2019-06-20,5029274.2301063
2019-06-21,5029502.1192273
2019-06-22,5047452.1176267
2019-06-23,5048293.0153912
2019-06-24,5043981.5857639
2019-06-25,5060071.6745345
2019-06-26,5088747.1770766
2019-06-27,5102816.9756929
2019-06-28,5096190.3786773
2019-06-29,5093532.5731953
2019-06-30,5118268.213287
2019-07-01,5131356.5443682
2019-07-02,5120012.9180467
2019-07-03,5123979.785899
2019-07-04,5119042.9024576
2019-07-05,5118698.3184731
2019-07-06,5123908.649005
2019-07-07,5123421.6857184
2019-07-08,5144437.7508344
2019-07-09,5148684.5555903
2019-07-10,5155367.6250004
2019-07-11,5201473.1383995
2019-07-12,5188603.3050833
2019-07-13,5190969.3887413
2019-07-14,5192550.4785943
2019-07-15,5191629.7336745
2019-07-16,5196331.6670125
2019-07-17,5213799.6128479
2019-07-18,5225539.6411628
2019-07-19,5225831.333867
2019-07-20,5225301.7263559
2019-07-21,5227055.3574889
2019-07-22,5221957.2779412
2019-07-23,5213692.83549
2019-07-24,5205582.5597038
2019-07-25,5190077.9143517
2019-07-26,5185967.0478866
2019-07-27,5190769.5731424
2019-07-28,5195819.6813525
2019-07-29,5195454.8395197
2019-07-30,5188828.4337388
2019-07-31,5185626.7854958
2019-08-01,5181214.3966633
2019-08-02,5181776.7690763
2019-08-03,5184427.3430852
2019-08-04,5184128.6036713
2019-08-05,5186619.5402293
2019-08-06,5153118.1020715
2019-08-07,5135931.5765089
2019-08-08,5139796.6798574
2019-08-09,5143687.6147793
2019-08-10,5149691.8191721
2019-08-11,5151924.8956031
2019-08-12,5140681.3127744
2019-08-13,5147649.780106
2019-08-14,5160769.8629771
2019-08-15,5163912.2930958
2019-08-16,5161566.3058971
2019-08-17,5163514.2220163
2019-08-18,5157503.5669079
2019-08-19,5162890.4552691
2019-08-20,5174087.1421486
2019-08-21,5170435.8736797
2019-08-22,5164606.0386289
2019-08-23,5155998.9340583
2019-08-24,5151048.8538029
2019-08-25,5149096.3860723
2019-08-26,5146124.7424476
2019-08-27,5139406.0477914
2019-08-28,5161227.0862426
2019-08-29,5157850.3253203
2019-08-30,5153563.7829789
2019-08-31,5154603.435088
2019-09-01,5157260.3775897
2019-09-02,5164943.3654036
2019-09-03,5167345.2822459
2019-09-04,5170325.1539412
2019-09-05,5176546.0283388
2019-09-06,5136317.6945416
2019-09-07,5137910.5063629
2019-09-08,5139618.5044643
2019-09-09,5138791.2014692
2019-09-10,5137207.4003455
2019-09-11,5140169.6158806
2019-09-12,5144001.2797137
2019-09-13,5145493.7833399
2019-09-14,5148014.7779139
2019-09-15,5150613.8085275
2019-09-16,5156478.6403817
2019-09-17,5157138.0464968
2019-09-18,5156346.3349956
2019-09-19,5154994.793661
2019-09-20,5157251.9486859
2019-09-21,5161498.1894303
2019-09-22,5162476.3714492
2019-09-23,5165634.6732053
2019-09-24,5177567.0367878
2019-09-25,5177777.5703704
2019-09-26,5184694.1874618
2019-09-27,5180505.9927888
2019-09-28,5177155.2681814
2019-09-29,5179419.8538047
2019-09-30,5185552.5921842
2019-10-01,5179658.31682
2019-10-02,5176331.5378776
2019-10-03,5174482.244096
2019-10-04,5175902.4650652
2019-10-05,5179009.1596847
2019-10-06,5182790.6192589
2019-10-07,5180745.7841783
2019-10-08,5184515.7118479
2019-10-09,5189779.9130273
2019-10-10,5190585.2393737
2019-10-11,5182071.9772874
2019-10-12,5183300.4857031
2019-10-13,5188311.7268042
2019-10-14,5181843.9224355
2019-10-15,5188693.7091451
2019-10-16,5192131.1490238
2019-10-17,5200982.9220771
2019-10-18,5199969.3825022
2019-10-19,5202450.354568
2019-10-20,5204894.0853758
2019-10-21,5222866.4921616
2019-10-22,5223380.8857399
2019-10-23,5224971.9917933
2019-10-24,5219971.0994563
2019-10-25,5231446.1772407
2019-10-26,5239535.7091378
2019-10-27,5244395.315601
2019-10-28,5250560.5434315
2019-10-29,5247115.9164249
2019-10-30,5249202.2833045
2019-10-31,5255662.5347008
2019-11-01,5205007.3514281
2019-11-02,5207780.3025033
2019-11-03,5211162.6934889
2019-11-04,5212957.1485404
2019-11-05,5221026.8894475
2019-11-06,5231451.9250068
2019-11-07,5234816.2306803
2019-11-08,5226045.3043958
2019-11-09,5225882.311172
2019-11-10,5228366.2567098
2019-11-11,5229947.2297902
2019-11-12,5226337.1336321
2019-11-13,5238489.9280676
2019-11-14,5220622.999836
2019-11-15,5219897.5252648
2019-11-16,5223044.7105211
2019-11-17,5224322.0499543
2019-11-18,5233145.4927304
2019-11-19,5223581.2973836
2019-11-20,5222441.9723302
2019-11-21,5225166.8626657
2019-11-22,5223121.0240308
2019-11-23,5220402.983484
2019-11-24,5224075.0811536
2019-11-25,5223476.3392649
2019-11-26,5217026.7806238
2019-11-27,5209507.7335454
2019-11-28,5204732.9011699
2019-11-29,5199438.7381652
2019-11-30,5197594.4228501
2019-12-01,5187752.7691968
2019-12-02,5191529.303835
2019-12-03,5187543.7001274
2019-12-04,5192048.3831977
2019-12-05,5185498.5771371
2019-12-06,5185269.6688368
2019-12-07,5190006.5417133
2019-12-08,5191636.5257349
2019-12-09,5194992.2247864
2019-12-10,5184115.0159299
2019-12-11,5187783.011109
2019-12-12,5189578.0976242
2019-12-13,5193728.2083361
2019-12-14,5191889.4160286
2019-12-15,5193780.6456038
2019-12-16,5192396.2243603
2019-12-17,5195049.0640133
2019-12-18,5198856.5016455
2019-12-19,5196948.8741795
2019-12-20,5201430.7669962
2019-12-21,5202620.2150623
2019-12-22,5208052.9433536
2019-12-23,5221973.3758125
2019-12-24,5224281.5715655
2019-12-25,5221628.1114379
2019-12-26,5221908.584258
2019-12-27,5220983.6135355
2019-12-28,5226894.5963877
2019-12-29,5226556.8350731
2019-12-30,5227704.669154
2019-12-31,5227819.2086902
2020-01-01,5233878.3681471
2020-01-02,5231729.6537608
2020-01-03,5232103.2619069
2020-01-04,5233446.6517572
2020-01-05,5235752.0033931
2020-01-06,5234621.8965101
2020-01-07,5240120.8511566
2020-01-08,5250629.9405739
2020-01-09,5252997.6815567
2020-01-10,5259704.419626
2020-01-11,5257235.6375028
2020-01-12,5253617.2295147
2020-01-13,5256471.2375119
2020-01-14,5280638.2403036
2020-01-15,5283005.8954888
2020-01-16,5274343.9671952
2020-01-17,5277305.5244574
2020-01-18,5277106.194944
2020-01-19,5279098.5582287
2020-01-20,5277184.7407771
2020-01-21,5276376.8227817
2020-01-22,5270343.2399793
2020-01-23,5276678.3843022
2020-01-24,5270000.3526796
2020-01-25,5270007.581906
2020-01-26,5270509.7319153
2020-01-27,5271917.2609153
2020-01-28,5280375.4264523
2020-01-29,5282055.4009897
2020-01-30,5281889.7753718
2020-01-31,5285134.2349616
2020-02-01,5290466.7028263
2020-02-02,5288762.0430649
2020-02-03,5300183.224803
2020-02-04,5298540.9676116
2020-02-05,5301098.1831838
2020-02-06,5340618.7348984
2020-02-07,5363794.9683275
2020-02-08,5385831.9224422
2020-02-09,5394359.2092783
2020-02-10,5390050.2110437
2020-02-11,5356000.9221593
2020-02-12,5360630.0459989
2020-02-13,5362029.9135261
2020-02-14,5364608.5282017
2020-02-15,5365318.3164451
2020-02-16,5369958.9856071
2020-02-17,5367727.2785426
2020-02-18,5372257.7892635
2020-02-19,5367387.7757782
2020-02-20,5364281.8256956
2020-02-21,5355821.0828538
2020-02-22,5351867.3672335
2020-02-23,5354627.9237931
2020-02-24,5358173.0357625
2020-02-25,5351289.4115248
2020-02-26,5360917.9298314
2020-02-27,5358399.0312819
2020-02-28,5357036.0011061
2020-02-29,5356271.7035637
2020-03-01,5348478.1118555
2020-03-02,5353560.240927
2020-03-03,5342496.357987
2020-03-04,5337862.0053607
2020-03-05,5317493.62774
2020-03-06,5307742.6934347
2020-03-07,5308591.4166616
2020-03-08,5313991.5069312
2020-03-09,5335051.1132437
2020-03-10,5338407.6075132
2020-03-11,5340372.4177701
2020-03-12,5382631.2222473
2020-03-13,5437236.8317644
2020-03-14,5435929.7400121
2020-03-15,5446893.3398648
2020-03-16,5428816.0211903
2020-03-17,5419279.0351561
2020-03-18,5409598.319197
2020-03-19,5398960.7653115
2020-03-20,5421219.7245102
2020-03-21,5409226.7416118
2020-03-22,5412278.9663363
2020-03-23,5414912.784705
2020-03-24,5407225.9231613
2020-03-25,5407062.6536441
2020-03-26,5412896.3213676
2020-03-27,5406400.0261803
2020-03-28,5407812.0002064
2020-03-29,5414295.1129616
2020-03-30,5421952.53308
2020-03-31,5420942.6390934
2020-04-01,5415225.3568597
2020-04-02,5412723.3004026
2020-04-03,5410480.647658
2020-04-04,5414507.1272455
2020-04-05,5413777.8401349
2020-04-06,5422294.5692204
2020-04-07,5432878.0264123
2020-04-08,5429398.1770115
2020-04-09,5421695.6509914
2020-04-10,5423702.8460796
2020-04-11,5419175.1918475
2020-04-12,5419178.1575347
2020-04-13,5410550.2349517
2020-04-14,5409197.9134996
2020-04-15,5405708.7655681
2020-04-16,5431207.3447553
2020-04-17,5422649.2202365
2020-04-18,5423898.1731346
2020-04-19,5422824.5220504
2020-04-20,5417207.4275059
2020-04-21,5410843.7425172
2020-04-22,5400749.7507115
2020-04-23,5397216.1180783
2020-04-24,5390690.0406506
2020-04-25,5391805.2502594
2020-04-26,5394200.5410879
2020-04-27,5394656.943487
2020-04-28,5388756.306654
2020-04-29,5389704.9055308
2020-04-30,5394618.0352967
2020-05-01,5395143.7254408
2020-05-02,5395990.1048334
2020-05-03,5399825.4883301
2020-05-04,5392485.439497
2020-05-05,5396387.9827851
2020-05-06,5389835.2461029
2020-05-07,5411244.705759
2020-05-08,5421541.1820939
2020-05-09,5418622.3531883
2020-05-10,5412298.9442175
2020-05-11,5397716.1543664
2020-05-12,5377073.5270636
2020-05-13,5368422.0500374
2020-05-14,5372221.5985203
2020-05-15,5370276.9069197
2020-05-16,5370319.1354569
2020-05-17,5369404.3131256
2020-05-18,5364620.9787909
2020-05-19,5349994.8635441
2020-05-20,5354821.3426278
2020-05-21,5353558.6370713
2020-05-22,5353070.9306235
2020-05-23,5351635.1107051
2020-05-24,5350537.5395007
2020-05-25,5342163.3144163
2020-05-26,5337738.6395391
2020-05-27,5336729.7282044
2020-05-28,5325114.4914986
2020-05-29,5321616.4124144
2020-05-30,5322154.9789616
2020-05-31,5323424.2972801
2020-06-01,5322096.0210694
2020-06-02,5340131.1288642
2020-06-03,5330339.8341282
2020-06-04,5319836.8101312
2020-06-05,5311606.0448053
2020-06-06,5308699.1840172
2020-06-07,5310297.4991582
2020-06-08,5315486.8710181
2020-06-09,5304909.0443271
2020-06-10,5313191.7301946
2020-06-11,5312981.9255017
2020-06-12,5305921.0754078
2020-06-13,5309231.1057314
2020-06-14,5305160.1452327
2020-06-15,5309891.0165549
2020-06-16,5312839.289716
2020-06-17,5306013.1926694
2020-06-18,5301355.8525532
2020-06-19,5300822.7812124
2020-06-20,5299400.9302162
2020-06-21,5299756.1049903
2020-06-22,5290422.8645372
2020-06-23,5274747.951667
2020-06-24,5289647.3272832
2020-06-25,5293988.3082664
2020-06-26,5296029.1706147
2020-06-27,5295250.5734999
2020-06-28,5293594.4974546
2020-06-29,5294151.6470653
2020-06-30,5313287.0215561
2020-07-01,5315192.1454699
2020-07-02,5318437.1015107
2020-07-03,5316576.2345068
2020-07-04,5321354.5501575
2020-07-05,5322371.5999534
2020-07-06,5323570.2217821
2020-07-07,5331238.1729015
2020-07-08,5343419.8107461
2020-07-09,5345437.7482735
2020-07-10,5342343.9807393
2020-07-11,5345045.4955983
2020-07-12,5338952.3895423
2020-07-13,5343819.1611306
2020-07-14,5350578.6176787
2020-07-15,5347575.8542334
2020-07-16,5347062.0613318
2020-07-17,5352067.8728234
2020-07-18,5349641.118007
2020-07-19,5348727.8489646
2020-07-20,5351253.1129282
2020-07-21,5342588.2082623
2020-07-22,5369602.4077622
2020-07-23,5382726.4444985
2020-07-24,5375337.4967336
2020-07-25,5374118.0784167
2020-07-26,5376919.7937794
2020-07-27,5394485.813089
2020-07-28,5406290.2862908
2020-07-29,5408849.762261
2020-07-30,5409056.2389281
2020-07-31,5405457.2365913
2020-08-01,5406071.9730334
2020-08-02,5414966.1876281
2020-08-03,5414381.0209771
2020-08-04,5420166.286262
2020-08-05,5418331.9869022
2020-08-06,5420019.6111281
2020-08-07,5428186.2618987
2020-08-08,5425427.0574793
2020-08-09,5422627.0821435
2020-08-10,5417373.9705898
2020-08-11,5418868.4399582
2020-08-12,5424636.7702476
2020-08-13,5427773.9630888
2020-08-14,5414500.3938581
2020-08-15,5407628.273338
2020-08-16,5407758.4606742
2020-08-17,5411713.4639276
2020-08-18,5411377.6634715
2020-08-19,5407616.9516454
2020-08-20,5413171.7913997
2020-08-21,5413092.8858144
2020-08-22,5410913.2163751
2020-08-23,5409322.6041762
2020-08-24,5409596.3670473
2020-08-25,5406657.9162807
2020-08-26,5399675.9488943
2020-08-27,5396375.0098432
2020-08-28,5391975.5881856
2020-08-29,5393827.498674
2020-08-30,5401288.5747639
2020-08-31,5362344.9006863
2020-09-01,5364568.6718236
2020-09-02,5374109.7955596
2020-09-03,5382444.2820509
2020-09-04,5393070.7185354
2020-09-05,5401034.4587977
2020-09-06,5398951.9263463
2020-09-07,5397069.5509242
2020-09-08,5398971.5579703
2020-09-09,5393706.3018201
2020-09-10,5388723.3560828
2020-09-11,5391498.7060143
2020-09-12,5390128.0520691
2020-09-13,5389696.1491956
2020-09-14,5394713.6338909
2020-09-15,5392102.6853934
2020-09-16,5392552.9391794
2020-09-17,5389054.7148049
2020-09-18,5372448.6910345
2020-09-19,5373532.4693986
2020-09-20,5374646.6470667
2020-09-21,5373497.2309805
2020-09-22,5378550.4882205
2020-09-23,5368347.9223781
2020-09-24,5355431.4145268
2020-09-25,5352584.7519911
2020-09-26,5350486.4616824
2020-09-27,5344871.8853671
2020-09-28,5341052.9201995
2020-09-29,5339008.0306752
2020-09-30,5331624.6635387
2020-10-01,5334323.4931258
2020-10-02,5320032.0782019
2020-10-03,5318108.1031315
2020-10-04,5318569.8746724
2020-10-05,5311319.6060144
2020-10-06,5311109.9682728
2020-10-07,5301149.7656404
2020-10-08,5306035.5941831
2020-10-09,5307359.4956649
2020-10-10,5308289.1898689
2020-10-11,5308486.5560043
2020-10-12,5311753.6892018
2020-10-13,5305500.4845531
2020-10-14,5310528.9335829
2020-10-15,5303990.8914399
2020-10-16,5278574.3481657
2020-10-17,5276012.475654
2020-10-18,5273973.7569351
2020-10-19,5278889.4373379
2020-10-20,5277767.7861586
2020-10-21,5289840.5987612
2020-10-22,5295451.2218872
2020-10-23,5303930.8064688
2020-10-24,5300658.0522577
2020-10-25,5299310.8919073
2020-10-26,5285142.1701281
2020-10-27,5282201.3018743
2020-10-28,5267401.0548679
2020-10-29,5266925.1415069
2020-10-30,5257384.8895602
2020-10-31,5253050.5672047
2020-11-01,5255981.4909302
2020-11-02,5252293.1990134
2020-11-03,5240897.0518786
2020-11-04,5232080.917626
2020-11-05,5245566.217152
2020-11-06,5243613.2309751
2020-11-07,5246482.9215209
2020-11-08,5243196.0431647
2020-11-09,5235188.3336918
2020-11-10,5223572.4091661
2020-11-11,5212378.8442591
2020-11-12,5207543.9502936
2020-11-13,5204151.7261892
2020-11-14,5202432.2867542
2020-11-15,5201044.0668673
2020-11-16,5193691.2183042
2020-11-17,5203826.1584444
2020-11-18,5216256.3412302
2020-11-19,5216055.5993688
2020-11-20,5242770.2463787
2020-11-21,5252127.8023116
2020-11-22,5261029.8893878
2020-11-23,5258039.6228575
2020-11-24,5261843.6986673
2020-11-25,5261217.7373287
2020-11-26,5286532.8915684
2020-11-27,5287894.7141073
2020-11-28,5284167.8248033
2020-11-29,5279476.155995
2020-11-30,5277919.4593174
2020-12-01,5282668.2146811
2020-12-02,5283571.8768654
2020-12-03,5280514.280282
2020-12-04,5275870.0920751
2020-12-05,5276779.8275603
2020-12-06,5274388.3164238
2020-12-07,5278038.7463554
2020-12-08,5274150.8288635
2020-12-09,5271943.9430913
2020-12-10,5272150.5314116
2020-12-11,5275643.5926832
2020-12-12,5272260.2676589
2020-12-13,5265687.5780544
2020-12-14,5273764.7671287
2020-12-15,5278078.9117726
2020-12-16,5279412.546833
2020-12-17,5307735.7440218
2020-12-18,5323092.2729148
2020-12-19,5323244.8455278
2020-12-20,5325245.6168613
2020-12-21,5312262.003565
2020-12-22,5326806.1390586
2020-12-23,5264955.3571615
2020-12-24,5255791.9420213
2020-12-25,5260473.4932474
2020-12-26,5262293.3203859
2020-12-27,5255953.2985863
2020-12-28,5221352.75399
2020-12-29,5192693.6518537
2020-12-30,5196028.1045259
2020-12-31,5181512.1780837
2021-01-01,5162963.7094779
2021-01-02,5165920.3026312
2021-01-03,5177081.2966078
2021-01-04,5196904.1652137
2021-01-05,5178082.6879097
2021-01-06,5164133.1414933
2021-01-07,5166456.3746914
2021-01-08,5186730.876121
2021-01-09,5191040.217183
2021-01-10,5197997.039601
2021-01-11,5212591.0979133
2021-01-12,5200431.0338936
2021-01-13,5178380.9546389
2021-01-14,5175766.5827596
2021-01-15,5183354.5086132
2021-01-16,5187452.5385528
2021-01-17,5186017.8288936
2021-01-18,5179515.9081056
2021-01-19,5169901.7928437
2021-01-20,5155795.6445597
2021-01-21,5154648.8468618
2021-01-22,5143641.9207178
2021-01-23,5146556.9335526
2021-01-24,5149024.9452146
2021-01-25,5147774.3541526
2021-01-26,5139006.6904901
2021-01-27,5100549.9918891
2021-01-28,5110094.8654004
2021-01-29,5185143.0003367
2021-01-30,5175047.1446479
2021-01-31,5168972.8036865
2021-02-01,5171548.0806069
2021-02-02,5167251.2244018
2021-02-03,5168057.0750298
2021-02-04,5175052.5092638
2021-02-05,5167246.5459315
2021-02-06,5173084.1753159
2021-02-07,5163174.4704193
2021-02-08,5175587.5686133
2021-02-09,5182804.0620431
2021-02-10,5186288.6424991
2021-02-11,5197990.9327262
2021-02-12,5194228.6333021
2021-02-13,5193559.3066847
2021-02-14,5193577.7316406
2021-02-15,5192144.2360349
2021-02-16,5193559.1931246
2021-02-17,5201586.1493921
2021-02-18,5200878.6100912
2021-02-19,5193484.5198939
2021-02-20,5205451.2623223
2021-02-21,5211665.0900774
2021-02-22,5217635.4993514
2021-02-23,5221042.8785105
2021-02-24,5221471.7366154
2021-02-25,5216173.2032676
2021-02-26,5232132.4701396
2021-02-27,5230791.1161932
2021-02-28,5236466.3149251
2021-03-01,5236024.443914
2021-03-02,5221490.7460294
2021-03-03,5218251.1076361
2021-03-04,5219297.9043448
2021-03-05,5211529.3772695
2021-03-06,5217230.6107175
2021-03-07,5218588.106246
2021-03-08,5207871.2223415
2021-03-09,5213949.4996167
2021-03-10,5210397.5226245
2021-03-11,5212687.7965122
2021-03-12,5206787.0832433
2021-03-13,5211738.5694609
2021-03-14,5222583.9734106
2021-03-15,5218617.6090986
2021-03-16,5215074.3814487
2021-03-17,5212106.1710272
2021-03-18,5219332.0704206
2021-03-19,5221771.9118514
2021-03-20,5220204.1490723
2021-03-21,5222250.1412453
2021-03-22,5216654.3137803
2021-03-23,5221110.1444758
2021-03-24,5214758.3204619
2021-03-25,5214174.3555387
2021-03-26,5214324.3701393
2021-03-27,5211228.0751355
2021-03-28,5214706.0592262
2021-03-29,5208332.9350391
2021-03-30,5212658.0747567
2021-03-31,5218548.4862207
2021-04-01,5221900.2350025
2021-04-02,5219479.3966806
2021-04-03,5222179.3934035
2021-04-04,5223912.3708067
2021-04-05,5216911.8697023
2021-04-06,5215362.878611
2021-04-07,5209677.8535589
2021-04-08,5210944.43649
2021-04-09,5203919.3101902
2021-04-10,5207753.1467963
2021-04-11,5204090.8828972
2021-04-12,5208179.5595131
2021-04-13,5221946.0701859
2021-04-14,5233838.102673
2021-04-15,5236740.9744644
2021-04-16,5243100.4952769
2021-04-17,5237459.8143971
2021-04-18,5232099.200216
2021-04-19,5236340.7052137
2021-04-20,5243195.4778961
2021-04-21,5240622.7190778
2021-04-22,5260021.6873608
2021-04-23,5268197.4334598
2021-04-24,5266909.965807
2021-04-25,5268745.4405701
2021-04-26,5270330.6303868
2021-04-27,5270576.6301638
2021-04-28,5277973.7948948
2021-04-29,5291323.2462527
2021-04-30,5290865.0920698
2021-05-01,5293646.3392453
2021-05-02,5294460.6599583
2021-05-03,5297218.3885386
2021-05-04,5313801.3642815
2021-05-05,5322090.1846234
2021-05-06,5332083.0767461
2021-05-07,5324312.0931212
2021-05-08,5328587.1000889
2021-05-09,5339146.6937836
2021-05-10,5341536.6820076
2021-05-11,5344229.9308619
2021-05-12,5361820.7296271
2021-05-13,5410842.4078087
2021-05-14,5416490.8326668
2021-05-15,5416137.494935
2021-05-16,5411038.8003212
2021-05-17,5499253.9278854
2021-05-18,5505245.5380149
2021-05-19,5518187.074749
2021-05-20,5564387.3465056
2021-05-21,5560664.2152218
2021-05-22,5570166.3793845
2021-05-23,5572136.165095
2021-05-24,5536814.0251192
2021-05-25,5546404.0474339
2021-05-26,5550173.7405219
2021-05-27,5557573.6234747
2021-05-28,5571014.3248439
2021-05-29,5575752.525271
2021-05-30,5580775.3961625
2021-05-31,5579416.0901192
2021-06-01,5581209.9848627
2021-06-02,5576001.6595548
2021-06-03,5577151.041544
2021-06-04,5576688.6587184
2021-06-05,5582022.8172545
2021-06-06,5584300.955384
2021-06-07,5587104.0674976
2021-06-08,5591018.5068222
2021-06-09,5580512.1356617
2021-06-10,5575488.7359434
2021-06-11,5573981.1053941
2021-06-12,5576242.3901631
2021-06-13,5582249.4802126
2021-06-14,5585672.6799123
2021-06-15,5595540.7039475
2021-06-16,5585066.9614786
2021-06-17,5586712.0179541
2021-06-18,5580414.9622372
2021-06-19,5581957.4009418
2021-06-20,5586364.8389368
2021-06-21,5592350.3918786
2021-06-22,5599572.0374884
2021-06-23,5595512.4371254
2021-06-24,5595953.7703344
2021-06-25,5592220.9301694
2021-06-26,5590442.9947145
2021-06-27,5592296.4369581
2021-06-28,5591340.8334903
2021-06-29,5602265.0283718
2021-06-30,5594164.4148539
2021-07-01,5595087.1774829
2021-07-02,5597055.6555805
2021-07-03,5592582.5960888
2021-07-04,5593803.2640771
2021-07-05,5594610.3055575
2021-07-06,5587566.0771423
2021-07-07,5582284.1114429
2021-07-08,5574079.8884139
2021-07-09,5575270.3417701
2021-07-10,5575641.8963192
2021-07-11,5574214.0208896
2021-07-12,5576750.6292984
2021-07-13,5579206.303995
2021-07-14,5576969.2704962
2021-07-15,5580311.5952994
2021-07-16,5582451.7744911
2021-07-17,5595099.0939382
2021-07-18,5596333.1672001
2021-07-19,5597789.7766854
2021-07-20,5594755.7204917
2021-07-21,5591240.7098815
2021-07-22,5596614.2491581
2021-07-23,5595842.729749
2021-07-24,5598650.79762
2021-07-25,5590283.4952284
2021-07-26,5605559.3312911
2021-07-27,5616575.0930575
2021-07-28,5567589.8362107
2021-07-29,5552342.882712
2021-07-30,5551535.1630326
2021-07-31,5559006.2476565
2021-08-01,5565738.2498733
2021-08-02,5568412.5967541
2021-08-03,5569278.5178947
2021-08-04,5559570.2574839
2021-08-05,5565813.3662948
2021-08-06,5589382.4924736
2021-08-07,5590629.3964897
2021-08-08,5590412.3989313
2021-08-09,5597200.1174181
2021-08-10,5600017.046624
2021-08-11,5599179.620046
2021-08-12,5598573.0459321
2021-08-13,5598103.4750118
2021-08-14,5600689.8335918
2021-08-15,5596644.772512
2021-08-16,5599151.9091641
2021-08-17,5600937.7760253
2021-08-18,5596244.6664182
2021-08-19,5598886.6058864
2021-08-20,5606320.1653455
2021-08-21,5608536.997694
2021-08-22,5611364.5044995
2021-08-23,5615806.8031661
2021-08-24,5616258.7170691
2021-08-25,5598669.3132505
2021-08-26,5594857.9604288
2021-08-27,5597081.823403
2021-08-28,5599487.8456091
2021-08-29,5599577.7360481
2021-08-30,5600774.5723277
2021-08-31,5607622.74369
2021-09-01,5611553.7800202
2021-09-02,5621476.3181151
2021-09-03,5623027.2238634
2021-09-04,5621730.0193526
2021-09-05,5621526.0748459
2021-09-06,5620990.3218449
2021-09-07,5615958.0738317
2021-09-08,5617218.9993434
2021-09-09,5616492.7918624
2021-09-10,5613688.0663848
2021-09-11,5616381.2798563
2021-09-12,5616576.2955905
2021-09-13,5626637.3144126
2021-09-14,5621416.2150472
2021-09-15,5616360.2612488
2021-09-16,5612257.3730014
2021-09-17,5610651.5235819
2021-09-18,5611074.5603432
2021-09-19,5608442.0940076
2021-09-20,5607607.2479943
2021-09-21,5607544.5433328
2021-09-22,5600133.450869
2021-09-23,5596259.0115955
2021-09-24,5588139.1305936
2021-09-25,5588027.7406045
2021-09-26,5597578.7601171
2021-09-27,5600773.2947765
2021-09-28,5591875.6999223
2021-09-29,5588862.2829926
2021-09-30,5587491.4224497
2021-10-01,5585482.9398839
2021-10-02,5585279.5352855
2021-10-03,5585839.9978032
2021-10-04,5586442.2648759
2021-10-05,5596991.3767221
2021-10-06,5604878.4880397
2021-10-07,5611203.4548465
2021-10-08,5614832.0135949
2021-10-09,5615092.3940381
2021-10-10,5613403.0946429
2021-10-11,5614023.5116842
2021-10-12,5613358.6869627
2021-10-13,5619824.1507158
2021-10-14,5615960.5959686
2021-10-15,5618288.3774189
2021-10-16,5621523.8438565
2021-10-17,5623414.2554887
2021-10-18,5614548.2837472
2021-10-19,5613814.5321484
2021-10-20,5613185.4861156
2021-10-21,5613022.43075
2021-10-22,5611070.9904444
2021-10-23,5609299.0873512
2021-10-24,5610932.3834754
2021-10-25,5612369.018845
2021-10-26,5605908.3407535
2021-10-27,5611451.3054746
2021-10-28,5605552.2523348
2021-10-29,5603415.7510491
2021-10-30,5602556.4847936
2021-10-31,5606220.5112344
2021-11-01,5587714.4345425
2021-11-02,5592339.7669732
2021-11-03,5582912.0010267
2021-11-04,5586550.47752
2021-11-05,5579445.7635469
2021-11-06,5582376.0147723
2021-11-07,5584555.6093779
2021-11-08,5585082.7169317
2021-11-09,5586597.7116526
2021-11-10,5584884.3500133
2021-11-11,5583244.7877809
2021-11-12,5585887.2312298
2021-11-13,5581971.976866
2021-11-14,5586552.2025459
2021-11-15,5575574.754955
2021-11-16,5579010.5927656
2021-11-17,5578429.0078294
2021-11-18,5552896.6992808
2021-11-19,5564911.1081312
2021-11-20,5564195.8243775
2021-11-21,5564418.9326428
2021-11-22,5553165.3150691
2021-11-23,5553904.1265854
2021-11-24,5557710.2118509
2021-11-25,5562136.9901518
2021-11-26,5574768.3253278
2021-11-27,5573266.4590389
2021-11-28,5575149.5498332
2021-11-29,5573919.186372
2021-11-30,5575883.8877362
2021-12-01,5578204.9065012
2021-12-02,5574615.130177
2021-12-03,5581853.4215203
2021-12-04,5579944.7701954
2021-12-05,5575376.9092017
2021-12-06,5576548.9612322
2021-12-07,5581176.7288394
